,timestamp,network,vault,version,totalAssets,totalDebt,totalGain,totalLoss,netTotalGain,netTotalGainDelta,tokenPriceUSDC,totalAssetsUSDC,totalDebtUSDC,netTotalGainUSDC,netTotalGainDeltaUSDC,pricePerShare,apy
196,2022-01-31,ETH,yvSNX,0.3.5,970179.226550337136739506,941691.829329475657717255,79257.556139957136827929,0,79257.556139957136827929,3667.578697683111997468,5.29928069999999973305193634587340056896209716796875,5141252.050799128908229459148,4990289.336513384042678045080,420008.0375816413328618522292,19435.52900836324914506758962,1.079729402997190602,0.001961400618887810317694101
197,2022-02-28,ETH,yvSNX,0.3.5,806539.684132998659724760,806539.684132998659724760,80709.264011946016818144,0,80709.264011946016818144,1451.707871988879990215,3.745582569999999833498804946430027484893798828125,3020960.982901865207408600787,3020960.982901865207408600787,302303.2125206732589367781163,5437.491702053339883459978998,1.080691200383850852,0.000890776322280771069469767
198,2022-03-31,ETH,yvSNX,0.3.5,835793.500071434387623844,0,89192.02290233260806052,0,89192.02290233260806052,8482.758890386591242376,6.63900000000000023447910280083306133747100830078125,5548833.046974253095410810340,0E-50,592145.8400485862058274577871,56317.03627327658124716395789,1.087240625305790551,0.006060403674623618556375580
199,2022-04-30,ETH,yvSNX,0.3.5,695549.632267754618821604,653231.987200297291347461,89223.274612124096127303,0,89223.274612124096127303,31.251709791488066783,5.02935307999999992034645401872694492340087890625,3498164.685338699021451665432,3285334.306780335707121766202,448735.3509781721210931172082,157.1758828950866639690172388,1.087261642843482283,0.000019331082009394873173472
200,2022-05-31,ETH,yvSNX,0.3.5,666963.892200002377517387,656897.690502704741382939,93062.940642944589418482,0,93062.940642944589418482,3839.666030820493291179,3.360574049999999868276745473849587142467498779296875,2241381.548414325311968579644,2207553.332208320922174764232,312744.9033413698905291017823,12903.48202384184945676193543,1.090995958425347153,0.003434606202145261112236088
201,2022-06-30,ETH,yvSNX,0.3.5,601946.845426206031430213,598360.813402026031430213,103478.035243481015905881,0,103478.035243481015905881,10415.094600536426487399,2.389376110000000164035327543388120830059051513671875,1438277.411951239558177808028,1429709.032702968923249772090,247247.9453205115896180954746,24885.57822191173234220584083,1.094741276448807868,0.003432934828527133685541519
202,2022-07-31,ETH,yvSNX,0.3.5,571863.673754140884744014,517379.182312047753678542,107037.270936398776928523,0,107037.270936398776928523,3559.235692917761022642,3.633315440000000062781282395008020102977752685546875,2077761.115426042876378021307,1879801.771428938033939291995,388900.1691486809409314555257,12931.82599767719999724874934,1.098233654050922308,0.003190139695328963009445566
203,2022-08-31,ETH,yvSNX,0.3.5,497283.002613952119467604,444371.211140817035092009,110118.521745181470407585,0,110118.521745181470407585,3081.250808782693479062,2.98748491000000004902403816231526434421539306640625,1485625.466308672536750805081,1327552.287721614799193188562,328977.4220252365134527263495,9205.190295163592388908483192,1.102467950507306239,0.003855551540207670067411420
204,2021-09-30,ETH,yvAAVE,0.4.3,3405.739523005886713907,2854.372016571671901696,22.5737249796207101,0,22.5737249796207101,0,263.48357828000001745749614201486110687255859375,897356.4362112114723402115827,752080.1526686036205711829479,5947.805832739085168423253371,0,1.006324677899307204,0
205,2021-10-31,ETH,yvAAVE,0.4.3,14879.90768469178285705,14879.90768469178285705,55.749418350102133222,0,55.749418350102133222,33.175693370481423122,316.990000000000009094947017729282379150390625,4716781.936970448383188251521,4716781.936970448383188251521,17672.00812279887571707978616,10516.36304150890661717395348,1.010767239575260689,0.004414640496770176091174640
206,2021-11-30,ETH,yvAAVE,0.4.3,3458.948274846406006718,3020.400054892887149186,55.749418350102133222,0,55.749418350102133222,0E-18,249.28586172000001397464075125753879547119140625,862266.9013399937703672402572,752943.0304231087174925518988,13897.54179379399170933460360,0E-62,1.010767239575260689,0
207,2021-12-31,ETH,yvAAVE,0.4.3,7305.45098154176617501,5840.008972561880249211,85.327560680934406152,0,85.327560680934406152,29.578142330832272930,262.74018236000000570129486732184886932373046875,1919435.523112324680429137259,1534405.022434944686357793566,22418.97885364267213405236963,7771.366509872907008835202570,1.014152938399151294,0.003349632527972835380017234
208,2022-01-31,ETH,yvAAVE,0.4.3,14706.202722824218686924,14186.350454715089593317,163.808922671392455965,0,163.808922671392455965,78.481361990458049813,149.045823990000002368105924688279628753662109375,2191898.102587317288946389216,2114416.292933921742717386824,24415.03585647188098789009590,11697.31926572528673775922872,1.018616400724805534,0.004401172798157891036448072
209,2022-02-28,ETH,yvAAVE,0.4.3,14775.141437945787857273,14766.46803367053872862,226.215848875527122129,0,226.215848875527122129,62.406926204134666164,131.561252069999994773752405308187007904052734375,1943836.107087487982066890935,1942695.023161326915835455100,29761.24031614224858627500799,8210.333349256048765273255993,1.021595612552284482,0.002924763262557979040645803
210,2022-03-31,ETH,yvAAVE,0.4.3,16737.348116761977217336,16737.348116761977217336,343.618118385563193508,0,343.618118385563193508,117.402269510036071379,224.263824389999996355982148088514804840087890625,3753581.698811805213106626236,3753581.698811805213106626236,77061.11335884217308797514242,26329.08195238618042648959518,1.026250644979737368,0.004556629228098456620126501
211,2022-04-30,ETH,yvAAVE,0.4.3,13938.734579987659478609,13906.48555288805195654,470.800474966147657115,0,470.800474966147657115,127.182356580584463607,157.19724855999999135747202672064304351806640625,2191130.724382187188325635456,2186061.266053392009079222297,74008.53928541956677226203278,19992.71651984468649652677870,1.031512318975274098,0.005127084714904728007075639
212,2022-05-31,ETH,yvAAVE,0.4.3,13634.424577512511585291,13536.652086490712416731,566.528603971706777148,0,566.528603971706777148,95.728129005559120033,116.659999999999996589394868351519107818603515625,1590591.971212609555038409629,1579185.832410006464367663388,66091.22693933931068988031607,11167.64352978852661655893197,1.035531185204457232,0.003896091355627783222860666
213,2022-06-30,ETH,yvAAVE,0.4.3,13324.274413164965713343,13324.274413164965713343,579.690539571935080908,0,579.690539571935080908,13.161935600228303760,59.3072499000000021851519704796373844146728515625,790226.0723577505006017295546,790226.0723577505006017295546,34379.85169505859413669939972,780.5982038104465369082591362,1.035761113952396326,0.000222039424040809001774043
214,2022-07-31,ETH,yvAAVE,0.4.3,12997.425678031367966982,12997.425678031367966982,579.690539571935080908,0,579.690539571935080908,0E-18,94.4200000000000017053025658242404460906982421875,1227216.932519721785606983798,1227216.932519721785606983798,54734.38074638211132788112452,0E-64,1.035761113952396326,0
215,2022-08-31,ETH,yvAAVE,0.4.3,11757.359168950553257188,11665.374195998505074554,579.690539571935080908,0,579.690539571935080908,0E-18,84.842760470000001760126906447112560272216796875,997526.8077310300719680240118,989722.5487040200190510035102,49182.54559562674542419643022,0E-63,1.035761113952396326,0
216,2021-09-30,ETH,yvSUSHI,0.4.3,172798.419677513642100342,75673.608269694770003511,703.304694196750584536,0,703.304694196750584536,0,9.505210240000000254667611443437635898590087890625,1642485.308174520212638026686,719293.5562228514287834346605,6685.058981119022409966499437,0,1.008325990562288049,0
217,2021-10-31,ETH,yvSUSHI,0.4.3,148306.095661579565541434,148306.095661579565541434,1336.897236590798358097,0,1336.897236590798358097,633.592542394047773561,10.9692319400000002360684447921812534332275390625,1626803.961427694036198810582,1626803.961427694036198810582,14664.73586810952237533642151,6950.023552974593053202414853,1.012924492262826085,0.004560530764434331454713114
218,2021-11-30,ETH,yvSUSHI,0.4.3,96512.904361616027486045,96512.904361616027486045,4703.581918281951232952,0,4703.581918281951232952,3366.684681691152874855,7.5139913600000003413015292608179152011871337890625,725197.1295016891791076665026,725197.1295016891791076665026,35342.67389502280921368237701,25297.23961007167403915426165,1.035830776628772384,0.022614009771621503397879115
219,2021-12-31,ETH,yvSUSHI,0.4.3,209410.415779196146663386,209410.415779196146663386,6426.183112562347872737,0,6426.183112562347872737,1722.601194280396639785,10.24947270999999915375155978836119174957275390625,2146346.341718624113750294646,2146346.341718624113750294646,65864.98844167063725699699899,17655.75393099033198970348400,1.046418032563445042,0.010221028543996415796260648
220,2022-01-31,ETH,yvSUSHI,0.4.3,232960.266211213339239358,229859.748956167315378278,12371.964366219273934122,0,12371.964366219273934122,5945.781253656926061385,4.09826788999999980234179020044393837451934814453125,954733.5786592675400978287419,942026.8283505214806486334472,50703.62429830064861790583961,24367.40439282612397824583597,1.065926157214089786,0.018642764214273947961069079
221,2022-02-28,ETH,yvSUSHI,0.4.3,474586.963157721139610059,459818.280417190507523991,17171.809009887549625927,0,17171.809009887549625927,4799.844643668275691805,3.111211529999999836348933968110941350460052490234375,1476540.431763987140412892819,1430591.935738736241965440780,53425.13018252002558944641917,14933.33199758948004206274979,1.070311174458827048,0.004113809587146229854497431
222,2022-03-31,ETH,yvSUSHI,0.4.3,458399.035320595333752654,449683.889829715205009968,22117.303635583301373358,0,22117.303635583301373358,4945.494625695751747431,4.45720158000000044040689317625947296619415283203125,2043176.904501433530025051719,2004331.744249552740764338117,98581.28070986164484356042709,22043.06645953261546596713746,1.078079444512768009,0.007257954732527920946059921
223,2022-04-30,ETH,yvSUSHI,0.4.3,469264.020594622763726296,157884.957224588887796592,27293.976915014296359366,0,27293.976915014296359366,5176.673279430994986008,2.696377200000000140533984449575655162334442138671875,1265312.805911671328660114148,425717.3988833567786162910299,73594.85705097089021316881620,13958.26380250696458108481237,1.086902988116623282,0.008184502217128371565043030
224,2022-05-31,ETH,yvSUSHI,0.4.3,312144.815844768452163064,139035.312513686761235438,28240.520995918090740663,0,28240.520995918090740663,946.544080903794381297,1.7018779399999999224490920823882333934307098388671875,531232.3761715738689371500339,236621.1312480494362343243604,48061.91969705982648837457737,1610.902490527742846419960030,1.088233176033437954,0.001223833158394026386141155
225,2022-06-30,ETH,yvSUSHI,0.4.3,291825.170514798040403134,116730.068205919216161253,28600.621244014345866612,0,28600.621244014345866612,360.100248096255125949,1.0525301199999999024470298536471091210842132568359375,307154.7817409608147728633302,122861.9126963843259091447006,30103.01531003696594663108197,379.0163573407811441368673317,1.088908590153004988,0.000620652020579715046553450
226,2022-07-31,ETH,yvSUSHI,0.4.3,228803.136147177856826141,172834.349751305044798553,28612.537900976497818918,0,28612.537900976497818918,11.916656962151952306,1.486537269999999910652377366204746067523956298828125,340124.3893756640690477662409,256924.7024415301647897304168,42533.60397908913084543307910,17.71455470804385544140647531,1.088908590153004988,0
227,2022-08-31,ETH,yvSUSHI,0.4.3,189290.001970997257864897,183377.451534198512433093,30828.87194637239371602,0,30828.87194637239371602,2216.334045395895897102,1.05852096000000006625896276091225445270538330078125,200367.4346047419220946775144,194108.8760403332943616492705,32633.00712839117675646853603,2346.036041413147451912465238,1.096696224185314996,0.007151779408054582504020803
228,2021-09-30,ETH,yvCOMP,0.4.3,1536.524407942288916084,1334.070626535364984231,8.069409166960742899,0,8.069409166960742899,0,308.476725149999992936500348150730133056640625,473982.0174750799241754958618,411529.7379924380715723528650,2489.224913719439491096368368,0,1.00684668293794787,0
229,2021-10-31,ETH,yvCOMP,0.4.3,8091.292714464974017818,0,30.291038679839665752,0,30.291038679839665752,22.221629512878922853,317.18000000000000682121026329696178436279296875,2566396.223174000514163922147,0E-44,9607.711648471545389840903929,7048.256448894936902092947300,1.012181303453149024,0.005298344430787510035829360
230,2021-11-30,ETH,yvCOMP,0.4.3,6523.688117578681323928,0,30.291038679839665752,0,30.291038679839665752,0E-18,290.31954213000000208921846933662891387939453125,1893954.147294364379841368877,0E-44,8794.080480173171486217479597,0E-62,1.012181303453149024,0
231,2021-12-31,ETH,yvCOMP,0.4.3,6211.718380182916182155,0,30.291038679839665752,0,30.291038679839665752,0E-18,199.3899999999999863575794734060764312744140625,1238554.527824671572817011115,0E-43,6039.730202373230541048192142,0E-61,1.012181303453149024,0
232,2022-01-31,ETH,yvCOMP,0.4.3,3522.408284132813886835,0,30.291038679839665752,0,30.291038679839665752,0E-18,118.542845040000003109526005573570728302001953125,417556.2993935684583192616628,0E-45,3590.785904324879763475503581,0E-63,1.012181303453149024,0
233,2022-02-28,ETH,yvCOMP,0.4.3,3465.497185809826805083,0,30.291038679839665752,0,30.291038679839665752,0E-18,106.630560889999998153143678791821002960205078125,369527.9086856183746994816093,0E-45,3229.950444371988638462687377,0E-63,1.012181303453149024,0
234,2022-03-31,ETH,yvCOMP,0.4.3,2925.535433728050522981,0,30.291038679839665752,0,30.291038679839665752,0E-18,157.950786749999991798176779411733150482177734375,462090.6234223480416538734523,0E-45,4784.493390955356320943685966,0E-63,1.012181303453149024,0
235,2022-04-30,ETH,yvCOMP,0.4.3,2654.932735944563593993,0,30.291038679839665752,0,30.291038679839665752,0E-18,114.0081576900000044361149775795638561248779296875,302683.9900159109490997739551,0E-46,3453.425514405050171345438807,0E-64,1.012181303453149024,0
236,2022-05-31,ETH,yvCOMP,0.4.3,632.131773328329402412,632.131773328329402412,30.291038679839665752,0,30.291038679839665752,0E-18,62.891635669999999436186044476926326751708984375,39755.80118359631570983960770,39755.80118359631570983960770,1905.052968718354015410850239,0E-63,1.012181303453149024,0
237,2022-06-30,ETH,yvCOMP,0.4.3,655.501270777139134341,632.131773328329402412,32.945536128649397681,0,32.945536128649397681,2.654497448809731929,49.28480497999999698777173762209713459014892578125,32306.25229439347330380275196,31154.49117014827820295016845,1623.714323062029656263074205,130.8263890844951632508919687,1.015189933112991136,0.002972421689254580127921861
238,2022-07-31,ETH,yvCOMP,0.4.3,775.168817322154317444,775.168817322154317444,32.945536128649397681,0,32.945536128649397681,0E-18,58.01353282000000177731635631062090396881103515625,44970.28162475938538586241044,44970.28162475938538586241044,1911.286941471897633194565619,0E-65,1.015189933112991136,0
239,2022-08-31,ETH,yvCOMP,0.4.3,800.196140602377481811,799.13038943801519593,36.927182684582514929,0,36.927182684582514929,3.981646555933117248,47.67843416000000189569618669338524341583251953125,38152.09900479655902292113341,38101.28565807556843513643690,1760.630248341159555132262975,189.8386731654478956203205845,1.018631794034314772,0.003390361556058254565385106
240,2021-09-30,ETH,yvUNI,0.3.5,107025.661281668907405573,80999.754734493283694826,276.969159201930066994,0,276.969159201930066994,0,22.993468730000000022073436412028968334197998046875,2460891.195987625747005732332,1862465.327625240772819943429,6368.481701283970757187005221,0,1.000665555112689149,0
241,2021-10-31,ETH,yvUNI,0.3.5,179075.699508113244537278,80999.754734493283694826,562.342998324922217708,0,562.342998324922217708,285.373839122992150714,24.769999999999999573674358543939888477325439453125,4435705.076815964990843813598,2006363.924773398602588567625,13929.23606850832309288592052,7068.709995076515451523594981,1.002063427368145407,0.001396942513224448639068840
242,2021-11-30,ETH,yvUNI,0.3.5,136624.870276836104899637,80999.754734493283694826,562.342998324922217708,0,562.342998324922217708,0E-18,20.3850947600000012016607797704637050628662109375,2785110.927166011595545148688,1651187.675799404326036819367,11463.41530847606135335245588,0E-64,1.002063427368145407,0
243,2021-12-31,ETH,yvUNI,0.3.5,147646.218793921708618063,80999.754734493283694826,1172.748084469363969344,0,1172.748084469363969344,610.405086144441751636,17.7956594300000006114714778959751129150390625,2627461.825783896170932196706,1441444.049168572599784535286,20869.82550840167418426078892,10862.56102736629757283220147,1.004140408165844996,0.002072703923697369478409209
244,2022-01-31,ETH,yvUNI,0.3.5,143348.492063168594996602,80999.754734493283694826,1172.748084469363969344,0,1172.748084469363969344,0E-18,10.812784799999999307829057215712964534759521484375,1549996.396083549924594953259,875832.9167968569575718258116,12680.67266197945398164832190,0E-66,1.004140408165844996,0
245,2022-02-28,ETH,yvUNI,0.3.5,142349.82350797499739156,80999.754734493283694826,1172.748084469363969344,0,1172.748084469363969344,0E-18,9.7532797999999996108044797438196837902069091796875,1388377.658153897625562241220,790013.2716568876755716741058,11438.14020274374086462235359,0E-67,1.004140408165844996,0
246,2022-03-31,ETH,yvUNI,0.3.5,188563.977913264079707426,0,2160.874023117061162175,262.924145617105074736,1897.949877499956087439,725.201793030592118095,11.77466560999999956038664095103740692138671875,2220277.786020110039284084058,0E-44,22347.72515210244488491402532,8539.008612707650372061858990,1.005778537424014613,0.001631374701035895041116800
247,2022-04-30,ETH,yvUNI,0.3.5,172473.442483247332794314,0,2160.874023117061162175,262.924145617105074736,1897.949877499956087439,0E-18,7.622955929999999824531187186948955059051513671875,1314757.451145184150917389182,0E-48,14467.98827353106349845171178,0E-66,1.005778537424014613,0
248,2022-05-31,ETH,yvUNI,0.3.5,166861.91416804603510402,166848.97583270603510402,2160.874023117061162175,262.924145617105074736,1897.949877499956087439,0E-18,5.64300377999999991374124874710105359554290771484375,941602.4123883193169126972054,941529.4013130887893286132500,10710.13833298278898753750115,0E-68,1.005778537424014613,0
249,2022-06-30,ETH,yvUNI,0.3.5,73049.741960790958484228,72190.531516390958484228,2574.724119730912536671,262.924145617105074736,2311.799974113807461935,413.850096613851374496,5.07641239999999971388433550600893795490264892578125,370830.6159065595145565447614,366468.9093523978442423783286,11735.65005491101054953717622,2100.873762191753010839542757,1.007703550480613355,0.001913953206367932140414915
250,2022-07-31,ETH,yvUNI,0.3.5,62931.769384913373314354,62931.769384913373314353,2574.724119730912536671,262.924145617105074736,2311.799974113807461935,0E-18,8.6951857300000003903051037923432886600494384765625,547203.4231193496654917244866,547203.4231193496654917157914,20101.53014552874894129205903,0E-67,1.007703550480613355,0
251,2022-08-31,ETH,yvUNI,0.3.5,79107.350305868870888674,77783.600554572645339317,2815.875762861782100827,262.924145617105074736,2552.951617244677026091,241.151643130869564156,6.18730890999999960655486574978567659854888916015625,489461.6133939936590167301970,481271.1647631882391466468848,15795.90028817689880915875499,1492.079710204769455470294824,1.00992011027889175,0.002199614953446607067639940
252,2021-09-30,ETH,yv1INCH,0.3.2,1572683.090876989473583833,1572635.35833042101351187,55229.730429222840237165,0,55229.730429222840237165,0,2.494424009999999913844703769427724182605743408203125,3922938.462004574363929796212,3922819.396794355554021677788,137766.3656484810535696446845,0,1.052007570683951522,0
253,2021-10-31,ETH,yv1INCH,0.3.2,992975.272020603921620911,988507.448365895862464132,74758.431749483659698636,0,74758.431749483659698636,19528.701320260819461471,4.69000000000000039079850466805510222911834716796875,4657054.025776632780455324068,4636099.932836051981264011755,350617.0449050783932020861790,91589.60919202325090608626407,1.062795700387904004,0.010254802346088340721335027
254,2021-11-30,ETH,yv1INCH,0.3.2,1619503.458541420589776515,921352.857118395487340878,84170.998219670881862717,0,84170.998219670881862717,9412.566470187222164081,3.758094750000000150436108015128411352634429931640625,6086247.445151355619612821915,3462531.335234142348004183006,316322.5865116045005185043584,35373.31663563663254790631088,1.069476930855410677,0.006286467347457396699013758
255,2021-12-31,ETH,yv1INCH,0.3.2,942913.078608046722154417,0,84170.998219670881862717,0,84170.998219670881862717,0E-18,2.45000000000000017763568394002504646778106689453125,2310137.042589714636773331265,0E-50,206218.9456381936755154294867,0E-68,1.069476930855410677,0
256,2022-01-31,ETH,yv1INCH,0.3.2,648129.91834455687723774,0,84170.998219670881862717,0,84170.998219670881862717,0E-18,1.6633985399999999810205508765648119151592254638671875,1078098.359904655114243067138,0E-52,140009.9155489431425734367599,0E-70,1.069476930855410677,0
257,2022-02-28,ETH,yv1INCH,0.3.2,623566.932839938981782067,0,84170.998219670881862717,0,84170.998219670881862717,0E-18,1.3899999999999999023003738329862244427204132080078125,866758.0366475151237548169014,0E-52,116997.6875253425175657015698,0E-70,1.069476930855410677,0
258,2022-03-31,ETH,yv1INCH,0.3.2,538996.659257500589749772,0,84170.998219670881862717,0,84170.998219670881862717,0E-18,1.85015033999999989333673511282540857791900634765625,997224.8523841288061845977410,0E-50,155729.0009742634677884522120,0E-68,1.069476930855410677,0
259,2022-04-30,ETH,yv1INCH,0.3.2,528874.705119119279567732,0,84170.998219670881862717,0,84170.998219670881862717,0E-18,1.2604628300000000340475025950581766664981842041015625,666626.9075298605922383675484,0E-52,106094.4146198913242870882216,0E-70,1.069476930855410677,0
260,2022-05-31,ETH,yv1INCH,0.3.2,472044.637185136867648639,0,84170.998219670881862717,0,84170.998219670881862717,0E-18,1,472044.637185136867648639,0,84170.998219670881862717,0E-18,1.069476930855410677,0
261,2022-06-30,ETH,yv1INCH,0.3.2,242327.340171907289865141,0,84170.998219670881862717,0,84170.998219670881862717,0E-18,0.70764212000000004110233930987305939197540283203125,171481.0327332096490038434511,0E-50,59562.94362268413200322753572,0E-68,1.069476930855410677,0
262,2022-07-31,ETH,yv1INCH,0.3.2,241059.8866794230648508,0,84170.998219670881862717,0,84170.998219670881862717,0E-18,0.76509287999999997520461647582123987376689910888671875,184433.2029520334234479529998,0E-53,64398.63144036286556943373169,0E-71,1.069476930855410677,0
263,2022-08-31,ETH,yv1INCH,0.3.2,165005.537133757432898384,0,84170.998219670881862717,0,84170.998219670881862717,0E-18,0.6545620800000000460983073935494758188724517822265625,108006.3675977895110999026321,0E-52,55095.14367034407322763486352,0E-70,1.069476930855410677,0
264,2021-09-30,ETH,yvCurve-EURT,0.4.3,2351049.52288379142940348,2351049.52288379142940348,24734.308329349318889075,0,24734.308329349318889075,0,1.16163846425900008085818626568652689456939697265625,2731069.557159582343077125165,2731069.557159582343077125165,28732.32394221393677102405302,0,1.009016625175176753,0
265,2021-10-31,ETH,yvCurve-EURT,0.4.3,330926.494506887234016119,330926.494506887234016119,41378.329093583467636931,0,41378.329093583467636931,16644.020764234148747856,1.15794161600600009620620767236687242984771728515625,383193.5598285057176906193831,383193.5598285057176906193831,47913.68925825212970180520614,19272.80430057471092932027621,1.014452862992790486,0.005387659313016711033156190
266,2021-11-30,ETH,yvCurve-EURT,0.4.3,161322.468901491709606079,161322.468901491709606079,76104.376417047363986931,0,76104.376417047363986931,34726.047323463896350000,1.1308044354530000230596442634123377501964569091796875,182424.1633720354854707007252,182424.1633720354854707007252,86059.16640978185307334315979,39268.36833912375379325975525,1.102265145523024074,0.086561225004751800245576229
267,2021-12-31,ETH,yvCurve-EURT,0.4.3,54107.103923798765038387,54107.103923798765038387,76399.330546207583150891,0,76399.330546207583150891,294.954129160219163960,1.13560071412199992124669734039343893527984619140625,61444.06585493914158750083260,61444.06585493914158750083260,86759.13432671605372830391298,334.9501197075774835183940010,1.105611178112137444,0.003035596836844260166978429
268,2022-01-31,ETH,yvCurve-EURT,0.4.3,46631.494673721333059233,46631.494673721333059233,76399.330546207583150891,0,76399.330546207583150891,0E-18,1.119062168981999949579630992957390844821929931640625,52183.54157244717301953253366,52183.54157244717301953253366,85495.60054981182092316976222,0E-69,1.105611178112137444,0
269,2022-02-28,ETH,yvCurve-EURT,0.4.3,37339.702932122866520787,37339.702932122866520787,76399.330546207583150891,0,76399.330546207583150891,0E-18,1.1219168133290000621826720816898159682750701904296875,41892.04052425880631797667543,41892.04052425880631797667543,85713.69346687014542549694230,0E-70,1.105611178112137444,0
270,2022-03-31,ETH,yvCurve-EURT,0.4.3,30143.505084806291038698,30143.505084806291038698,76399.330546207583150891,0,76399.330546207583150891,0E-18,1.12097314961900007546091728727333247661590576171875,33790.05983547165204281141603,33790.05983547165204281141603,85641.59819116539586559968355,0E-68,1.105611178112137444,0
271,2022-04-30,ETH,yvCurve-EURT,0.4.3,27821.719044813914275782,27821.719044813914275782,76399.330546207583150891,0,76399.330546207583150891,0E-18,1.059987015076000016478019460919313132762908935546875,29490.66092459540332950473431,29490.66092459540332950473431,80982.29833947924601489867754,0E-69,1.105611178112137444,0
272,2022-05-31,ETH,yvCurve-EURT,0.4.3,19454.759712376420044664,19454.759712376420044664,76399.330546207583150891,0,76399.330546207583150891,0E-18,1.0866883967620000195353213712223805487155914306640625,21141.26164123228052744398577,21141.26164123228052744398577,83022.26602494841378597401989,0E-70,1.105611178112137444,0
273,2022-06-30,ETH,yvCurve-EURT,0.4.3,19454.759712376420044664,19454.759712376420044664,76399.330546207583150891,0,76399.330546207583150891,0E-18,1.0528796427910001032302034218446351587772369384765625,20483.52045655162504667600722,20483.52045655162504667600722,80439.29985496258295436397991,0E-70,1.105611178112137444,0
274,2022-07-31,ETH,yvCurve-EURT,0.4.3,19056.748063199737525998,19056.748063199737525998,76399.330546207583150891,0,76399.330546207583150891,0E-18,1.0308203788509999743183698228676803410053253173828125,19644.08425817561343842466368,19644.08425817561343842466368,78753.98685760447566283119205,0E-70,1.105611178112137444,0
275,2022-08-31,ETH,yvCurve-EURT,0.4.3,19056.748063199737525999,19056.748063199737525998,76399.330546207583150891,0,76399.330546207583150891,0E-18,1.0106573102180000933714154598419554531574249267578125,19259.84173905552957786528791,19259.84173905552957786427725,77213.54191228604788146770857,0E-70,1.105611178112137444,0
276,2021-09-30,ETH,yvCurve-rETHwstETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2021-10-31,ETH,yvCurve-rETHwstETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2021-11-30,ETH,yvCurve-rETHwstETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2021-12-31,ETH,yvCurve-rETHwstETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2022-01-31,ETH,yvCurve-rETHwstETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2022-02-28,ETH,yvCurve-rETHwstETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
282,2022-03-31,ETH,yvCurve-rETHwstETH,0.4.3,2757.672918979027282984,2757.672918979027282984,2.467908696119962312,0,2.467908696119962312,0,3529.77702843999986725975759327411651611328125,9733970.521363251435558778752,9733970.521363251435558778752,8711.167423851555199825353593,0,1.00045036466472271,0
283,2022-04-30,ETH,yvCurve-rETHwstETH,0.4.3,3994.404656977913416323,3907.304201485970451211,9.205858560741652103,0,9.205858560741652103,6.737949864621689791,2892.34581182000010812771506607532501220703125,11553199.58032437203985026568,11301274.94267463647753628687,26626.52645236841152854799665,19488.48107119168118428922422,1.001381455593128353,0.000930671786718450659499155
284,2022-05-31,ETH,yvCurve-rETHwstETH,0.4.3,1754.143078713722949025,1754.143078713722949025,9.205858560741652103,0,9.205858560741652103,0E-18,2045.576664286099912715144455432891845703125,3588234.147635766982796672458,3588234.147635766982796672458,18831.28944657154540539947642,0E-57,1.001381455593128353,0
285,2022-06-30,ETH,yvCurve-rETHwstETH,0.4.3,937.999641323174640823,937.999641323174640823,9.205858560741652103,0,9.205858560741652103,0E-18,1123.106652316899953802931122481822967529296875,1053473.637040923563868502061,1053473.637040923563868502061,10339.16098985743168296443670,0E-60,1.001381455593128353,0
286,2022-07-31,ETH,yvCurve-rETHwstETH,0.4.3,885.844557453010930653,879.447347715911154374,15.603068297841428382,0,15.603068297841428382,6.397209737099776279,1729.8016466737999508040957152843475341796875,1532335.374179241894731465960,1521269.470241889034851678694,26990.21323476986771365321669,11065.90393735285987978726658,1.001725659625476576,0.000343729185742058179200834
287,2022-08-31,ETH,yvCurve-rETHwstETH,0.4.3,710.218232113367659097,710.218232113367659097,15.603068297841428382,0,15.603068297841428382,0E-18,1584.4300909399999000015668570995330810546875,1125291.138094629077472004227,1125291.138094629077472004227,24721.97092209192381670937505,0E-58,1.001725659625476576,0
288,2021-09-30,ETH,yvCurve-EURS,0.3.5,16683199.346289495666908331,16380868.006347070471347019,1871071.849297555627125943,0,1871071.849297555627125943,0,1.1634064356539999263162599163479171693325042724609375,19409341.48677180377497857461,19057607.26018288909891096859,2176817.031043807297941812200,0,1.041790836521583962,0
289,2021-10-31,ETH,yvCurve-EURS,0.3.5,21195483.753906898757544061,21195483.753906898757544061,2447264.715502835685548836,0,2447264.715502835685548836,576192.866205280058422893,1.159305005653000097964877568301744759082794189453125,24572030.41314110900136328727,24572030.41314110900136328727,2837126.234840402600918711681,667983.2740133305272350637332,1.062506428508646253,0.019884598002636686267614155
290,2021-11-30,ETH,yvCurve-EURS,0.3.5,24954220.270618686534932834,24726753.694391215866899174,2906808.931786906375926047,0,2906808.931786906375926047,459544.216284070690377211,1.131613563181999904116992183844558894634246826171875,28238534.11686330178074237194,27981129.85403372370454759159,3289384.412788644027680724904,520026.4680288968573828447375,1.078621681480638548,0.015167205147748577134363817
