,timestamp,vault,totalAssets,totalDebt,totalGain,totalLoss,netTotalGain,netTotalGainDelta,totalAssetsUSDC,totalDebtUSDC,netTotalGainUSDC,netTotalGainDeltaUSDC
323,2021-12-31,yvCurve-EURTUSD,1829650.23794668746684138,1789888.921339134918988095,5.654901061493669896,0,5.654901061493669896,5.654901061493669896,3963835.278416223016239127826,3877694.601790417541812387739,12.25102801541847990134785112,12.25102801541847990134785112
324,2021-12-31,yvCurve-FRAX,78093765.702982797499746743,74481315.859841405736616307,4602829.616998049253419112,0,4602829.616998049253419112,865912.206203845770794013,78658116.64681289385014401606,75019561.14132875428364731488,4636092.339255822949522395478,872169.7911268696103838815418
325,2021-12-31,yvCurve-GUSD,796819.27781828544081004,796819.27781828544081004,318895.434687941268060043,0,318895.434687941268060043,0E-18,814395.0463337840308077701737,814395.0463337840308077701737,325929.4416412754675574858065,0E-67
326,2021-12-31,yvCurve-Geist,66115.211782682558746795,44310.500101790383291283,41.587586865851715314,0,41.587586865851715314,0,66593.62119676380847690400813,44631.13070736150838403270272,41.88851448188873286848644016,0
327,2021-12-31,yvCurve-HBTC,493.535151546330060294,493.535151546330060294,36.919285399074392848,0,36.919285399074392848,2.591170574637727702,23452054.65189737308355519606,23452054.65189737308355519606,1754349.403837368340339245362,123128.5628559483823946248976
328,2021-12-31,yvCurve-HUSD,8566.149224309709865398,8442.682815203193010918,296.188073277604069114,0,296.188073277604069114,123.466409106516854480,8691.851823572778618401094584,8566.573626212290826322285006,300.5344382202151826757531074,125.2781973604877920788095777
329,2021-12-31,yvCurve-IronBank,241955825.561327623227051379,236981512.071911071115913388,19583167.866920096778261505,0,19583167.866920096778261505,2663543.633804757444216684,250991399.1019072901750714635,245831325.3595881747461853548,20314479.67976265868456444256,2763010.734156452027591582696
330,2021-12-31,yvCurve-LINK,182897.21022426627655106,182897.21022426627655106,41269.929637953824165901,0,41269.929637953824165901,741.604836143618090134,3634375.679787856265430277891,3634375.679787856265430277891,820080.4615817760966474128399,14736.53194156716008224266341
331,2021-12-31,yvCurve-LUSD,18067018.958291866723159855,17952193.824432448259258421,4892493.350806694163664165,0,4892493.350806694163664165,233261.366054746060120704,18242366.50958109659167118614,18126426.95246816920203710006,4939976.930180980777385833772,235525.2596966635887148533279
332,2021-12-31,yvCurve-MIM,67593723.120132164723225011,66949009.865320947433971709,5934006.92008473792820301,0,5934006.92008473792820301,835186.066603771744559637,67870201.45212346167779255191,67222851.12929653398488201810,5958278.764563166975382517217,838602.2247903328336207295321
333,2021-12-31,yvCurve-MIMUST,9682462.964702931388839669,8700496.705898516332756136,244564.080163196011578002,0,244564.080163196011578002,122048.295682561529396753,9706352.666633830969457565919,8721963.586145041124139344078,245167.4971862615513733410961,122349.4274726504522847812825
334,2021-12-31,yvCurve-OUSD,528815.932474097372003877,528699.265522318549901146,116.666951778822102731,0,116.666951778822102731,116.666951778822102731,529723.6140943893200847119513,529606.7468906110363150925110,116.8672037782837696194402548,116.8672037782837696194402548
335,2021-12-31,yvCurve-RAI,0,0,0,0,0,0,0E-52,0E-52,0E-52,0
336,2021-12-31,yvCurve-RSV,29054.226032680837800856,29054.226032680837800856,72651.2667826641705692,0,72651.2667826641705692,2898.758726560424698616,29860.88417548347901479479298,29860.88417548347901479479298,74668.34807986490108946900807,2979.239525745025297409560203
337,2021-12-31,yvCurve-STG-USDC,0,0,0,0,0,0,0,0,0,0
338,2021-12-31,yvCurve-TUSD,7301.868323561755572539,6412.709878809925274477,14456.997538310832366244,0,14456.997538310832366244,889.158444751830298062,7336.049388656599642427132225,6442.728669082362300407436604,14524.67276224474746459808142,893.3207195742373420196956216
339,2021-12-31,yvCurve-Tricrypto,39.289917152757939546,38.993370649342448529,0.010741343531724359,0,0.010741343531724359,0,66495.82782527492316943026226,65993.94065771901962785620622,18.17907956691979543109526321,0
340,2021-12-31,yvCurve-USDM,1030.180223839058491274,0,1862.064614991630032125,0,1862.064614991630032125,0E-18,1033.794594326403763584312037,0E-52,1868.597638276502485001472007,0E-70
341,2021-12-31,yvCurve-USDN,67326784.720469391951290322,67313605.392968028592012735,17319818.368011397651086991,0,17319818.368011397651086991,793757.992559365521786096,70510604.49489259962989708469,70496801.92949733335612170640,18138856.14678605777097939477,831294.0549646839346952521589
342,2021-12-31,yvCurve-USDP,7414397.812052266151679964,7336554.044216875528654148,2337708.08086883240553194,0,2337708.08086883240553194,154309.486170530698912152,7465753.485197357266315545818,7387370.534113552551225282407,2353900.167556518173585159981,155378.3076359879490460469927
343,2021-12-31,yvCurve-UST,180908.405761205958095974,180908.405761205958095974,241000.830042185474675896,0,241000.830042185474675896,0E-18,187180.6362525107655296673972,187180.6362525107655296673972,249356.5100796053500356671519,0E-69
344,2021-12-31,yvCurve-YFIETH,0,0,0,0,0,0,0,0,0,0
345,2021-12-31,yvCurve-alETH,86.505627114631090601,86.505627114631090601,2.978306050268818492,0,2.978306050268818492,0E-18,321291.4382946408271153947867,321291.4382946408271153947867,11061.75709592253759447012257,0E-58
346,2021-12-31,yvCurve-alUSD,31229080.860483410933325775,31229080.860483410933325775,3923457.985831304032987311,0,3923457.985831304032987311,363949.099723649849663085,31470054.02214607831029108559,31470054.02214607831029108559,3953732.590444876226441009586,366757.4425511733281227675242
347,2021-12-31,yvCurve-ankrETH,346.879951282347258878,346.879951282347258878,123.129692419846844061,0,123.129692419846844061,0E-18,1328027.179292872289671925894,1328027.179292872289671925894,471401.0639906639188439190813,0E-57
348,2021-12-31,yvCurve-cvxCRV,44431.083031523953503052,20102.493299664532110765,1957.789368595069303645,0,1957.789368595069303645,1289.764607088756339347,227957.3953448110351076513917,103137.5267012226562340753109,10044.60244153959980421054238,6617.245414235677338004926027
349,2021-12-31,yvCurve-d3pool,122937.209821925399307778,122937.209821925399307778,1976.365024769354487392,0,1976.365024769354487392,1976.365024769354487392,123089.1234192648381715366292,123089.1234192648381715366292,1978.807220431704843734991117,1978.807220431704843734991117
350,2021-12-31,yvCurve-ibAUD,2400,2400,0,0,0,0,1740.834844605599940337015141,1740.834844605599940337015141,0E-51,0E-51
351,2021-12-31,yvCurve-ibAUD-USDC,0,0,0,0,0,0,0,0,0,0
352,2021-12-31,yvCurve-ibBTC,0,0,0,0,0,0,0E-37,0E-37,0E-37,0E-37
353,2021-12-31,yvCurve-ibCHF,1715739.191053356945359177,1649017.394079631486864023,46962.808182976219030108,0,46962.808182976219030108,46962.808182976219030108,1877075.418294056972566624764,1804079.565767720396083050544,51378.86531588951080166600725,51378.86531588951080166600725
354,2021-12-31,yvCurve-ibCHF-USDC,0,0,0,0,0,0,0,0,0,0
355,2021-12-31,yvCurve-ibEUR,23481136.594313735512737416,22352583.107149261416921283,273753.000730853947023302,0,273753.000730853947023302,188664.139613067023975799,26617259.45954222212592552833,25337977.22117296460676956358,310315.2447077849555385799550,213861.9795776145901913278526
356,2021-12-31,yvCurve-ibEUR-USDC,0,0,0,0,0,0,0,0,0,0
357,2021-12-31,yvCurve-ibGBP,1175862.987874190953036326,1175862.987874190953036326,0,0,0,0,1589878.342096436279994635397,1589878.342096436279994635397,0E-50,0E-50
358,2021-12-31,yvCurve-ibGBP-USDC,0,0,0,0,0,0,0,0,0,0
359,2021-12-31,yvCurve-ibJPY,7309808.814468446388752823,7309808.814468446388752823,7426014.758388876462356136,0,7426014.758388876462356136,0E-18,63540.78071322766078057658506,63540.78071322766078057658506,64550.90513475928105010797409,0E-75
360,2021-12-31,yvCurve-ibJPY-USDC,0,0,0,0,0,0,0,0,0,0
361,2021-12-31,yvCurve-ibKRW,16936632505.97749249224672330,16897908997.69570974805306639,167486071.709580779147999841,0,167486071.709580779147999841,167486071.709580779147999841,14239215.85275705648295882483,14206659.65288640772343551775,140811.3641576251309129209467,140811.3641576251309129209467
362,2021-12-31,yvCurve-ibKRW-USDC,0,0,0,0,0,0,0,0,0,0
363,2021-12-31,yvCurve-mUSD,7231484.137146972737735898,7231484.137146972737735898,517492.30772466217479354,0,517492.30772466217479354,65190.957367157824046536,7344506.530637799612948101473,7344506.530637799612948101473,525580.3043409706095517231116,66209.84061378574688102072232
364,2021-12-31,yvCurve-oBTC,33.13869483359405543,32.476081547061448953,32.207545896260015724,0,32.207545896260015724,2.247190271777548825,1570199.416775339692624931723,1538803.038575002180614977054,1526079.105891801023361102192,106477.8462714621334997692772
365,2021-12-31,yvCurve-pBTC,296.95719764301856007,296.95719764301856007,48.178193430952571118,0,48.178193430952571118,0.578462282286513849,14085621.49960669782390452173,14085621.49960669782390452173,2285244.481661042540409081981,27438.30028286245515192959328
366,2021-12-31,yvCurve-rETH,884.043217230693084374,884.043217230693084374,138.026473407876967062,0,138.026473407876967062,5.550001344558467696,3306124.188776581723504933363,3306124.188776581723504933363,516188.1834858630253755891344,20755.76548221973437972486500
367,2021-12-31,yvCurve-rETHwstETH,0,0,0,0,0,0,0,0,0,0
368,2021-12-31,yvCurve-renBTC,26.156558639500499715,26.156558639500499715,1.314599192492125958,0,1.314599192492125958,0E-18,1256141.146296282324631746294,1256141.146296282324631746294,63132.23996078257691708907284,0E-55
369,2021-12-31,yvCurve-sAave,2321185.693753697073308689,2292562.430501868697557468,925874.388412748786837508,0,925874.388412748786837508,17363.160226372083188802,2443559.581973154957704465855,2413427.288217183279716957493,974686.8764518480451207186060,18278.55335256462225510213250
370,2021-12-31,yvCurve-sBTC,59.903955801428512715,59.903955801428512715,7.112423642030455922,0,7.112423642030455922,0.010770664475140333,2853702.454677356961996484402,2853702.454677356961996484402,338821.3772267034263614656984,513.0925201851396874692844736
371,2021-12-31,yvCurve-sETH,1903.466562167143966022,1903.466562167143966022,2984.092183807337120243,0,2984.092183807337120243,0E-18,7108927.368908272997106268024,7108927.368908272997106268024,11144768.71748191749999756597,0E-57
372,2021-12-31,yvCurve-sUSD,2143256.502349443120283951,2143256.502349443120283951,640913.228260946263829742,0,640913.228260946263829742,47949.090162895744188593,2244715.809378070252803918164,2244715.809378070252803918164,671253.3261137014505480528110,50218.94515003688622798400209
373,2021-12-31,yvCurve-stETH,233980.892360359392351421,232273.091918972949209249,6970.387031772765805856,0,6970.387031772765805856,570.872984493724321718,895167894.1707947066107372619,888634163.5342546731575196061,26667419.79587627124618371455,2184055.126096361591293493730
374,2021-12-31,yvCurve-stETH-WETH,0,0,0,0,0,0,0,0,0,0
375,2021-12-31,yvCurve-tBTC,24.6576437427528981,24.6576437427528981,9.246181295353673335,0,9.246181295353673335,0.990799295402107011,1169194.575214813437252560828,1169194.575214813437252560828,438427.3341266648449035485463,46980.85402630078957082160056
376,2021-12-31,yvCurve-triCrypto,159.918621497260596121,159.918621497260596121,563.5083695264965873,0,563.5083695264965873,2.322570759327458715,271677.0182502564059079602519,271677.0182502564059079602519,957313.6146289549695182341920,3945.688705052567720198059163
377,2021-12-31,yvCurve-yBUSD,504425.69279423393020063,500354.6803965550784379,195506.349378791652273021,0,195506.349378791652273021,8455.274186055438651558,569064.0578288545966946624113,564471.3757597441316069597722,220559.0200858077752349535700,9538.754086293192762715213938
378,2021-12-31,yvDAI,360649498.836317674012057910,355705081.444494575662049590,39928632.939570523501459195,4954252.850956796708740798,34974380.088613726792718397,1864027.537645696603331650,360635683.4247764212710380987,355691460.2595915798511051824,34973007.68778699168044256829,1863955.535355755358534783952
379,2021-12-31,yvDOLA,0,0,0,0,0,0,0,0,0,0
380,2021-12-31,yvFRAX,314.796695646617768289,314.788090313909636404,0.080609472691419135,0,0.080609472691419135,0,314.796695646617768289,314.788090313909636404,0.080609472691419135,0
381,2021-12-31,yvHEGIC,452245.704713652467364354,0,54573.516823712634713853,0,54573.516823712634713853,0E-18,31320.72852564871442863663980,0E-56,3779.543481143042127032512136,0E-74
382,2021-12-31,yvKP3RETH-f,0,0,0,0,0,0,0,0,0,0
383,2021-12-31,yvLINK,627709.609844067481009043,627709.609844067481009043,18431.966922914785468567,0,18431.966922914785468567,2120.607859863573736246,12454937.65488098882289861297,12454937.65488098882289861297,365724.8435925023195484687168,42076.84297140609296802835756
384,2021-12-31,yvLUSD,3531737.814726152763859664,3294021.982019258644932922,10772.780149697333191338,0,10772.780149697333191338,10701.666650521854295661,3525723.265227674090168989804,3288412.262583879814318506821,10754.43410510239852452513857,10683.44171221601547012296969
385,2021-12-31,yvMIM,1839514.069604635879472035,1425237.233913060747904425,5210.408692082197780557,29950.284922127279457904,-24739.876230045081677347,2436.371998588727120848,1839514.069604635879472035,1425237.233913060747904425,-24739.876230045081677347,2436.371998588727120848
386,2021-12-31,yvRAI,5017.788356519332492782,5017.788356519332492782,1864.021935324266049307,0,1864.021935324266049307,0E-18,15178.64258576294110404351813,15178.64258576294110404351813,5638.604245145019622811735898,0E-69
387,2021-12-31,yvSNX,1184853.290838301364307722,1135839.592947885810390555,75589.977442274024830461,0,75589.977442274024830461,21074.459013555632309294,6542759.872009100419949466458,6272106.232258225719377919108,417407.8554362371833751748271,116373.1626728542067031847471
388,2021-12-31,yvSPELL,0,0,0,0,0,0,0,0,0,0
389,2021-12-31,yvSUSHI,209410.415779196146663386,209410.415779196146663386,6426.183112562347872737,0,6426.183112562347872737,1722.601194280396639785,2146346.341718624113750294646,2146346.341718624113750294646,65864.98844167063725699699899,17655.75393099033198970348400
390,2021-12-31,yvTUSD,114066.968623056520850913,114066.968623056520850913,9596.88015578330760076,0,9596.88015578330760076,211.209672656693233206,116402.1571977397835960205869,116402.1571977397835960205869,9793.348293430123603694764379,215.5335748380545061199940627
391,2021-12-31,yvUNI,147646.218793921708618063,80999.754734493283694826,1172.748084469363969344,0,1172.748084469363969344,610.405086144441751636,2627461.825783896170932196706,1441444.049168572599784535286,20869.82550840167418426078892,10862.56102736629757283220147
392,2021-12-31,yvUSDC,384184495.550331,337933839.056113,30330499.858794,4752.76205,30325747.096744,2248449.576397,384201792.0109883850632932129,337949053.4132347116443582670,30327114.52944352998988650655,2248551.084657290561736517972
393,2021-12-31,yvUSDT,36215891.240489,35979334.347986,6613339.179677,28.21701,6613310.962667,2827448.189173,36223656.58892363516325229710,35987048.97160150693674525194,6614729.054544627125863778594,2828054.478496106854062854277
394,2021-12-31,yvWBTC,809.40250022,619.62736149,53.35674261,0.21501813,53.14172448,8.28743767,38175876.24816884436003851311,29225036.32715751864228054321,2506456.178244253597298541572,390881.1682918435416811100004
395,2021-12-31,yvWETH,152538.060560453867469901,60480.901517895651340852,8489.185991062283366295,6565.000264571821920867,1924.185726490461445428,216.740488206724479454,566170189.9556138169576995543,224484849.0616725498506793074,7141932.933159510461076772020,804468.0975240305161505571182
396,2021-12-31,yvWFTM,93353116.372956163410383754,88116983.940219455333222415,344214.976134605447438946,357.882872146949062623,343857.093262458498376323,89009.274910139790120259,196963921.7165932570880374700,185916307.8966218668144325581,725497.3827382844075970381753,187798.9352322286870674753156
397,2021-12-31,yvYFI,1837.627653996924488814,312.858869031515611122,361.630655725917183788,295.741403569044917146,65.889252156872266642,8.128736217701098025,55671166.75809795411687603835,9475258.461701034369945339516,1996237.672046355094742978877,246276.3106616270715244500782
398,2021-12-31,yvfBEETS,0,0,0,0,0,0,0,0,0,0
399,2021-12-31,yvsUSD,554683.412545810913382151,0,217263.206399044841010251,20760.246064798941855002,196502.960334245899155249,0E-18,552924.7055838225088371976722,0E-53,195879.9182230621120604216067,0E-71
400,2022-01-31,yUSD,5338150.964325256279141585,5337529.080187881953746681,148711.254227700557333988,8888996.364683443790790907,-8740285.110455743233456919,16393.017360377994649443,6062008.513711845194335405458,6061302.301586991580450582977,-9925474.776929382424505652174,18615.92365374373796578776515
401,2022-01-31,yv1INCH,648129.91834455687723774,0,84170.998219670881862717,0,84170.998219670881862717,0E-18,1078098.359904655114243067138,0E-52,140009.9155489431425734367599,0E-70
402,2022-01-31,yvAAVE,14706.202722824218686924,14186.350454715089593317,163.808922671392455965,0,163.808922671392455965,78.481361990458049813,2191898.102587317288946389216,2114416.292933921742717386824,24415.03585647188098789009590,11697.31926572528673775922872
403,2022-01-31,yvBOO,3564.606321407553681435,633.36174283909508842,0,0,0,0,90004.81690527511025561475551,15992.11878088375463468213323,0E-48,0
404,2022-01-31,yvBOOST,12787270.695053424824127571,12699587.534834048763875282,1937436.618706620950953508,0,1937436.618706620950953508,155587.711338333699110746,28366991.01832538313943691073,28172476.68624327542280605853,4297965.412016000061382937294,345152.2467420382330191132188
405,2022-01-31,yvBalancer-BoostedAaveUSD,0,0,0,0,0,0,0,0,0,0
406,2022-01-31,yvCOMP,3522.408284132813886835,0,30.291038679839665752,0,30.291038679839665752,0E-18,417556.2993935684583192616628,0E-45,3590.785904324879763475503581,0E-63
407,2022-01-31,yvCRV,314417.526235406176725287,312551.357408965067778907,4417.055267140047294877,0.277414736819272171,4416.777852403228022706,0,1004340.109034216358013839047,998379.0284765732584407518416,14108.46018342295373598634458,0
408,2022-01-31,yvCurve-3Crypto,7917.98057528168040128,7917.352604024665544706,1119.775912278524058436,0,1119.775912278524058436,108.359258532616951400,11077466.51978937209753110811,11076587.97121138134505235266,1566596.439584050331792465098,151597.4997781000592072831282
409,2022-01-31,yvCurve-3EUR,26393.33921337294426582,8617.594087691196459813,219.981557657505594263,0,219.981557657505594263,219.981557657505594263,29471.17935632940080561395673,9622.528582882364002247012363,245.6345477318083182833287692,245.6345477318083182833287692
410,2022-01-31,yvCurve-3pool,5606496.325470976636686419,5606496.325470976636686419,509955.004765263037172354,0,509955.004765263037172354,35037.767277006029552423,5721316.537455690401664523491,5721316.537455690401664523491,520398.8075166889792943042811,35755.33554650434971819738267
411,2022-01-31,yvCurve-Aave,700278.88452358807761931,642905.042846960606499129,416093.742877652510276919,0,416093.742877652510276919,2972.027955206647371109,758994.9352778948617935012201,696810.4881777635101956036660,450981.8165655730250228567109,3221.222594824906622278091229
412,2022-01-31,yvCurve-BBTC,145.265429263330346216,145.265429263330346216,26.571984800729831702,0,26.571984800729831702,0E-18,5559824.026269231423124071096,5559824.026269231423124071096,1017004.254005613900086335328,0E-54
413,2022-01-31,yvCurve-BUSD,2486790.224588879735108627,2456131.317868060497406107,807867.516163279570670238,0,807867.516163279570670238,24364.171940682037607127,2499640.156361688961775692101,2468822.826603938018109822402,812041.9906973682707770778604,24490.06834482706987058374424
414,2022-01-31,yvCurve-CRVETH,2792.577266925653676284,2781.794082683633487871,14.366704948749671651,0,14.366704948749671651,14.366704948749671651,514698.2748498594391123157331,512710.8324995655594216322184,2647.918945690986786072347054,2647.918945690986786072347054
415,2022-01-31,yvCurve-CVXETH,0.582582545912468692,0,0,0,0,0,307.5784282600461620647880681,0E-43,0E-43,0
416,2022-01-31,yvCurve-Compound,18784554.245069175449240545,18784554.245069175449240545,1130135.838721213767337372,0,1130135.838721213767337372,63123.887142264737225950,20654030.46089422225213412526,20654030.46089422225213412526,1242609.206125999886009645564,69406.10199406857536996661099
417,2022-01-31,yvCurve-DOLA,0,0,0,0,0,0,0E-52,0E-52,0E-52,0E-52
418,2022-01-31,yvCurve-DUSD,995600.148996463173336659,995600.148996463173336659,377195.014162448272104511,0,377195.014162448272104511,0E-18,1009452.215095629484500301296,1009452.215095629484500301296,382443.0349403888825477127731,0E-70
419,2022-01-31,yvCurve-EURN,9270.460933364670695609,1438.475958565367872036,0,0,0,0,10631.84787475129075467212869,1649.719218157933629250854243,0E-52,0E-52
420,2022-01-31,yvCurve-EURS,7976997.834423899220348779,7891550.708960796297909444,3325370.332277187312454577,0,3325370.332277187312454577,130991.832029356285023959,8920531.024182698574192766909,8824977.063978334325936877920,3718700.923794061040768438382,146485.7739449031966329656023
421,2022-01-31,yvCurve-EURSUSDC,57003.883407948561410433,35379.680877503532241138,431.25965395766299069,0,431.25965395766299069,401.238634181396268243,120392.2125835368781462090636,74721.89273245493061098636607,910.8204710616926406185899449,847.4160715927453335387688444
422,2022-01-31,yvCurve-EURT,46631.494673721333059233,46631.494673721333059233,76399.330546207583150891,0,76399.330546207583150891,0E-18,52183.54157244717301953253366,52183.54157244717301953253366,85495.60054981182092316976222,0E-69
423,2022-01-31,yvCurve-EURTUSD,1954748.749978883653212372,1829650.23794668746684138,12481.619537402239710922,0,12481.619537402239710922,12475.964636340746041026,4198763.520951536436166309877,3930054.271820784280516559657,26810.28382630077174238840305,26798.13720526221308643053538
424,2022-01-31,yvCurve-FRAX,125086950.576265696422782829,124143822.128283911693126435,5724932.30202742638786384,0,5724932.30202742638786384,1122102.685029377134444728,125917278.6214187884316492581,124967889.6802605909948427456,5762934.442339240642055937036,1129551.210432140162556539257
425,2022-01-31,yvCurve-GUSD,1495751.246656534863652417,1495751.246656534863652417,349205.571732910039208467,0,349205.571732910039208467,30310.137044968771148424,1530760.018500618018458093202,1530760.018500618018458093202,357378.8948137413486652696027,31019.56026941343487753152286
426,2022-01-31,yvCurve-Geist,11175811.527280909217671031,11173878.459037670404619508,11856.066387345377722655,0,11856.066387345377722655,11814.478800479526007341,11285507.25186838170946669668,11283555.20967223562991076901,11972.43912591047202427261714,11930.44333777315488058748942
427,2022-01-31,yvCurve-HBTC,530.739054235169990026,526.044994829109279667,41.06930142494963786,0,41.06930142494963786,4.150016025875245012,20293493.16918042464510850763,20114009.74557992391403898151,1570337.779516280021611317270,158681.2223465498274587776465
428,2022-01-31,yvCurve-HUSD,8597.308324178362818924,0,327.34717314625702264,0,327.34717314625702264,31.159099868652953526,8728.820441066970045440193531,0E-52,332.3545682604807484909444538,31.63573732651238144876785808
429,2022-01-31,yvCurve-IronBank,293893430.105693457289679718,293430287.104971894911282966,22225822.238805165014866442,0,22225822.238805165014866442,2642654.371885068236604937,305103642.2814627810044223317,304622833.2468188406570752547,23073599.55382827987318073467,2743455.251324265066826983712
430,2022-01-31,yvCurve-LINK,146050.533278196426881923,146050.533278196426881923,41269.929637953824165901,0,41269.929637953824165901,0E-18,2608555.084224574270686941861,2608555.084224574270686941861,737107.0982508111132485205850,0E-65
431,2022-01-31,yvCurve-LUSD,14289004.717774110475391367,13766506.766525914014796947,5040180.061274424201224422,0,5040180.061274424201224422,147686.710467730037560257,14454661.98110845284894127539,13926106.53443554634736963664,5098612.572996143576905274809,149398.8924405236374970161609
432,2022-01-31,yvCurve-MIM,76735053.563529171865807251,75241565.858586244738378348,7135085.627982344864496691,0,7135085.627982344864496691,1201078.707897606936293681,76691102.84642996095721544822,75198470.55048934530843800560,7130998.941189919889897948474,1200390.778873605018628532362
433,2022-01-31,yvCurve-MIMUST,2861184.338200369633591605,2665241.681606916042168809,273198.090193524569545719,0,273198.090193524569545719,28634.010030328557967717,2862719.733597589014672337958,2666671.928430156525048566273,273344.6962980708078189265184,28649.37587957410252681918903
434,2022-01-31,yvCurve-OUSD,79635.28532362444805385,79635.28532362444805385,3400.56200796323258674,0,3400.56200796323258674,3283.895056184410484009,79820.19196443671734999660179,79820.19196443671734999660179,3408.457835738709547538178622,3291.519992808313591564009877
435,2022-01-31,yvCurve-RAI,1425705.482444804046254663,1382599.955187540749573475,821.172171849360090278,0,821.172171849360090278,821.172171849360090278,1429618.938567471607038965747,1386395.089825411550207738511,823.4262287378679251813603422,823.4262287378679251813603422
436,2022-01-31,yvCurve-RSV,29054.226032680837800856,29054.226032680837800856,72651.2667826641705692,0,72651.2667826641705692,0E-16,29879.58045865782767794261884,29879.58045865782767794261884,74715.09889178520433089935367,0E-68
437,2022-01-31,yvCurve-STG-USDC,0,0,0,0,0,0,0,0,0,0
438,2022-01-31,yvCurve-TUSD,7301.868323561755572539,6412.709878809925274477,14456.997538310832366244,0,14456.997538310832366244,0E-18,7340.015393799856600280167075,6446.211728380967819584249676,14532.52507127748909233141245,0E-70
439,2022-01-31,yvCurve-Tricrypto,736.052542901280415762,722.411219683157305995,2.243480766151012965,0,2.243480766151012965,2.232739422619288606,1033726.849376284274278924962,1014568.703388484539759776326,3150.789065802634702690145154,3135.703709038087838039059663
440,2022-01-31,yvCurve-USDM,481.01815540771658622,0,1862.064614991630032125,0,1862.064614991630032125,0E-18,482.8650854084030323908387378,0E-47,1869.214247416064562366856818,0E-65
441,2022-01-31,yvCurve-USDN,61863788.230518512321403315,61825695.815526662030037161,17994298.180090502676580864,0,17994298.180090502676580864,674479.812079105025493873,64915777.74520294757306536249,64875806.07815639069165947789,18882029.28968733135796707830,707754.6142406102172576580370
442,2022-01-31,yvCurve-USDP,7197207.133579166820692561,7192559.098101423350647789,2388198.375445699911560044,0,2388198.375445699911560044,50490.294576867506028104,7250871.750695221277398767138,7246189.058017868922861964947,2406005.526057987763330849232,50866.76593252750933992734952
443,2022-01-31,yvCurve-UST,165195.556275218255282119,0,241332.937648895207221355,0,241332.937648895207221355,332.107606709732545459,172385.2890683214999259163500,0E-52,251836.3638607932312108198511,346.5617785085304943692593849
444,2022-01-31,yvCurve-YFIETH,0,0,0,0,0,0,0,0,0,0
445,2022-01-31,yvCurve-alETH,22.691487379905073825,22.691487379905073825,7.613284524729032815,0,7.613284524729032815,4.634978474460214323,59203.68011467861608113069572,59203.68011467861608113069572,19863.59263620806568243949669,12092.98352047963279863118253
446,2022-01-31,yvCurve-alUSD,27016161.418927296365037956,22879890.674762781019580896,4131278.757349291319643431,0,4131278.757349291319643431,207820.771517987286656120,27225523.39569516649086757653,23057198.58559518870281016873,4163294.137839718545820035966,209431.2803857625258584526361
447,2022-01-31,yvCurve-ankrETH,199.781179474425815636,199.781179474425815636,125.231514717483136114,0,125.231514717483136114,2.101822297636292053,539440.7287685694789953128839,539440.7287685694789953128839,338144.8630031675048822687071,5675.252068096286693650528437
448,2022-01-31,yvCurve-cvxCRV,83027.606381019570335261,79027.888592052170224631,3326.957923485874256189,0,3326.957923485874256189,1369.168554890804952544,268174.4762688203831336355766,255255.6138562743997102600717,10745.88606836181249255154093,4422.337053131247780469451101
449,2022-01-31,yvCurve-d3pool,122937.209821925399307778,122937.209821925399307778,1976.365024769354487392,0,1976.365024769354487392,0E-18,123084.8439844570910671376979,123084.8439844570910671376979,1978.738423317372551970702127,0E-69
450,2022-01-31,yvCurve-ibAUD,4889.029359537226379883,2400,0,0,0,0,3421.598527015873897423063406,1679.645561714399892849769458,0E-53,0E-53
451,2022-01-31,yvCurve-ibAUD-USDC,0,0,0,0,0,0,0,0,0,0
452,2022-01-31,yvCurve-ibBTC,0,0,0,0,0,0,0E-37,0E-37,0E-37,0E-37
453,2022-01-31,yvCurve-ibCHF,1700725.361490699287689881,1700725.361490699287689881,54308.346971958515066023,0,54308.346971958515066023,7345.538788982296035915,1828643.857918582177378960397,1828643.857918582177378960397,58393.09942255263232534794523,7898.026744189663345125414252
454,2022-01-31,yvCurve-ibCHF-USDC,0,0,0,0,0,0,0,0,0,0
455,2022-01-31,yvCurve-ibEUR,49830526.752820453312175808,49707687.459623651258978615,465242.557444890587709403,0,465242.557444890587709403,191489.556714036640686101,55603127.32458731722874261411,55466057.75488429379311453727,519138.4246597528640789945690,213672.5998525935693400529557
456,2022-01-31,yvCurve-ibEUR-USDC,0,0,0,0,0,0,0,0,0,0
457,2022-01-31,yvCurve-ibGBP,15564485.057889819795792741,15501509.195413915162218145,19273.020630621113671252,0,19273.020630621113671252,19273.020630621113671252,20884307.07035190192306679888,20799806.53949107847362161242,25860.39175250997237349108085,25860.39175250997237349108085
458,2022-01-31,yvCurve-ibGBP-USDC,0,0,0,0,0,0,0,0,0,0
459,2022-01-31,yvCurve-ibJPY,8970761.380947150059012035,8970761.380947150059012035,8744829.661236851033039142,0,8744829.661236851033039142,1318814.902847974570683006,77902.06145651906165269615803,77902.06145651906165269615803,75940.07116757544307755214103,11452.58415073223304478744376
460,2022-01-31,yvCurve-ibJPY-USDC,0,0,0,0,0,0,0,0,0,0
